0.8466227054595947			SCI01_1_1 
1.0500389337539673			SCI01_1_2 
1.1172535419464111			SCI01_1_3 
1.2281461954116821			SCI01_1_4 
1.2649446725845337			SCI01_1_5 
0.9125803112983704			SCI01_2_1 
1.0294580459594727			SCI01_2_2 
1.0954173803329468			SCI01_2_3 
1.1391655206680298			SCI01_2_4 
1.1865509748458862			SCI01_2_5 
0.8720219731330872			SCI01_3_1 
1.0234763622283936			SCI01_3_2 
1.0965765714645386			SCI01_3_3 
1.179325819015503			SCI01_3_4 
1.1964040994644165			SCI01_3_5 
1.135729193687439			SCI01_4_1 
0.8561297655105591			SCI01_4_2 
0.8444836139678955			SCI01_4_3 
0.8902348875999451			SCI01_4_4 
0.913113534450531			SCI01_4_5 
0.7544264793395996			SCI01_5_1 
0.9026548862457275			SCI01_5_2 
0.9955275058746338			SCI01_5_3 
1.072265625			SCI01_5_4 
1.1062827110290527			SCI01_5_5 
0.6505292057991028			SCI01_6_1 
0.814287006855011			SCI01_6_2 
1.0106441974639893			SCI01_6_3 
1.0723395347595215			SCI01_6_4 
1.1225007772445679			SCI01_6_5 
0.27029743790626526			SCI01_7_1 
0.5669039487838745			SCI01_7_2 
0.6771084070205688			SCI01_7_3 
0.7754980325698853			SCI01_7_4 
0.9113903641700745			SCI01_7_5 
0.3095087707042694			SCI01_8_1 
0.7027365565299988			SCI01_8_2 
0.8153373599052429			SCI01_8_3 
0.8605189323425293			SCI01_8_4 
1.0078967809677124			SCI01_8_5 
0.6560034155845642			SCI01_9_1 
0.7316492795944214			SCI01_9_2 
0.820662796497345			SCI01_9_3 
1.0523582696914673			SCI01_9_4 
1.0620782375335693			SCI01_9_5 
0.8703831434249878			SCI02_1_1 
1.0640610456466675			SCI02_1_2 
1.129861831665039			SCI02_1_3 
1.243179202079773			SCI02_1_4 
1.2804747819900513			SCI02_1_5 
0.939428985118866			SCI02_2_1 
1.059266448020935			SCI02_2_2 
1.122412919998169			SCI02_2_3 
1.1616270542144775			SCI02_2_4 
1.2013452053070068			SCI02_2_5 
0.9767591953277588			SCI02_3_1 
1.099511742591858			SCI02_3_2 
1.1456727981567383			SCI02_3_3 
1.1814544200897217			SCI02_3_4 
1.1989983320236206			SCI02_3_5 
1.1536364555358887			SCI02_4_1 
0.8740465044975281			SCI02_4_2 
0.8425689935684204			SCI02_4_3 
0.8646758198738098			SCI02_4_4 
0.9658370614051819			SCI02_4_5 
0.7723774909973145			SCI02_5_1 
0.9296069145202637			SCI02_5_2 
1.0180968046188354			SCI02_5_3 
1.0972261428833008			SCI02_5_4 
1.135388731956482			SCI02_5_5 
0.5840840935707092			SCI02_6_1 
0.774157702922821			SCI02_6_2 
1.012986660003662			SCI02_6_3 
1.0855069160461426			SCI02_6_4 
1.146469235420227			SCI02_6_5 
0.3134199380874634			SCI02_7_1 
0.5920218229293823			SCI02_7_2 
0.7013501524925232			SCI02_7_3 
0.7917600274085999			SCI02_7_4 
0.9046238660812378			SCI02_7_5 
0.3188282251358032			SCI02_8_1 
0.6586127877235413			SCI02_8_2 
0.7686159014701843			SCI02_8_3 
0.8666727542877197			SCI02_8_4 
1.0565426349639893			SCI02_8_5 
0.6020349860191345			SCI02_9_1 
0.6940644383430481			SCI02_9_2 
0.8323454260826111			SCI02_9_3 
1.098166823387146			SCI02_9_4 
1.2137508392333984			SCI02_9_5 
0.8989472389221191			SCI03_1_1 
1.0937484502792358			SCI03_1_2 
1.1540616750717163			SCI03_1_3 
1.249969482421875			SCI03_1_4 
1.2824265956878662			SCI03_1_5 
0.9170193672180176			SCI03_2_1 
1.0460087060928345			SCI03_2_2 
1.1141448020935059			SCI03_2_3 
1.1551991701126099			SCI03_2_4 
1.1935428380966187			SCI03_2_5 
0.9359525442123413			SCI03_3_1 
1.087408185005188			SCI03_3_2 
1.1437550783157349			SCI03_3_3 
1.1702027320861816			SCI03_3_4 
1.18960440158844			SCI03_3_5 
1.1577887535095215			SCI03_4_1 
0.901894211769104			SCI03_4_2 
0.9133681058883667			SCI03_4_3 
0.9400604963302612			SCI03_4_4 
1.040047526359558			SCI03_4_5 
0.7595164179801941			SCI03_5_1 
0.9273586273193359			SCI03_5_2 
1.0285106897354126			SCI03_5_3 
1.1223589181900024			SCI03_5_4 
1.165198564529419			SCI03_5_5 
0.6042661666870117			SCI03_6_1 
0.8049517869949341			SCI03_6_2 
1.0130144357681274			SCI03_6_3 
1.0655874013900757			SCI03_6_4 
1.129524827003479			SCI03_6_5 
0.2724597454071045			SCI03_7_1 
0.5825698971748352			SCI03_7_2 
0.6888229250907898			SCI03_7_3 
0.7726061940193176			SCI03_7_4 
0.8625306487083435			SCI03_7_5 
0.32960715889930725			SCI03_8_1 
0.8297881484031677			SCI03_8_2 
0.9327970147132874			SCI03_8_3 
0.9913010001182556			SCI03_8_4 
1.137372612953186			SCI03_8_5 
0.8653934597969055			SCI03_9_1 
0.9360268712043762			SCI03_9_2 
1.0082688331604004			SCI03_9_3 
1.1320186853408813			SCI03_9_4 
1.1383713483810425			SCI03_9_5 
0.9245190620422363			SCI04_1_1 
1.1101628541946411			SCI04_1_2 
1.1667430400848389			SCI04_1_3 
1.2560027837753296			SCI04_1_4 
1.284800410270691			SCI04_1_5 
0.9015281796455383			SCI04_2_1 
1.0152696371078491			SCI04_2_2 
1.0715222358703613			SCI04_2_3 
1.1070704460144043			SCI04_2_4 
1.1412460803985596			SCI04_2_5 
0.9141952991485596			SCI04_3_1 
1.0115604400634766			SCI04_3_2 
1.0519788265228271			SCI04_3_3 
1.1026462316513062			SCI04_3_4 
1.1309887170791626			SCI04_3_5 
1.1295223236083984			SCI04_4_1 
0.8622409105300903			SCI04_4_2 
0.9094070792198181			SCI04_4_3 
0.9118279814720154			SCI04_4_4 
1.013068437576294			SCI04_4_5 
0.7021123766899109			SCI04_5_1 
0.890143096446991			SCI04_5_2 
0.9938079714775085			SCI04_5_3 
1.0955477952957153			SCI04_5_4 
1.1496074199676514			SCI04_5_5 
0.42922934889793396			SCI04_6_1 
0.6079351305961609			SCI04_6_2 
0.8737785220146179			SCI04_6_3 
0.9621427655220032			SCI04_6_4 
1.0288219451904297			SCI04_6_5 
0.32712867856025696			SCI04_7_1 
0.43165069818496704			SCI04_7_2 
0.49380236864089966			SCI04_7_3 
0.5609930753707886			SCI04_7_4 
0.6638739705085754			SCI04_7_5 
0.36292171478271484			SCI04_8_1 
0.8071774840354919			SCI04_8_2 
0.8950068950653076			SCI04_8_3 
0.9540228247642517			SCI04_8_4 
1.0861897468566895			SCI04_8_5 
0.5589075088500977			SCI04_9_1 
0.5900776982307434			SCI04_9_2 
0.7117493152618408			SCI04_9_3 
1.0849353075027466			SCI04_9_4 
1.194565773010254			SCI04_9_5 
0.9569462537765503			SCI05_1_1 
1.1162668466567993			SCI05_1_2 
1.1625301837921143			SCI05_1_3 
1.2481554746627808			SCI05_1_4 
1.2796125411987305			SCI05_1_5 
0.8121482133865356			SCI05_2_1 
0.9369440078735352			SCI05_2_2 
1.0082889795303345			SCI05_2_3 
1.0556470155715942			SCI05_2_4 
1.1059616804122925			SCI05_2_5 
0.7736397981643677			SCI05_3_1 
0.9157366156578064			SCI05_3_2 
0.9781081676483154			SCI05_3_3 
1.0659204721450806			SCI05_3_4 
1.1090201139450073			SCI05_3_5 
1.0993002653121948			SCI05_4_1 
0.8050057291984558			SCI05_4_2 
0.6961623430252075			SCI05_4_3 
0.7051823139190674			SCI05_4_4 
0.8597562313079834			SCI05_4_5 
0.7584114074707031			SCI05_5_1 
0.8915943503379822			SCI05_5_2 
0.9654262065887451			SCI05_5_3 
1.0429574251174927			SCI05_5_4 
1.0779763460159302			SCI05_5_5 
0.41135045886039734			SCI05_6_1 
0.618546187877655			SCI05_6_2 
0.8475998044013977			SCI05_6_3 
0.929524302482605			SCI05_6_4 
1.0224617719650269			SCI05_6_5 
0.24447396397590637			SCI05_7_1 
0.5610811114311218			SCI05_7_2 
0.6761856079101562			SCI05_7_3 
0.7669983506202698			SCI05_7_4 
0.9062639474868774			SCI05_7_5 
0.2619185149669647			SCI05_8_1 
0.5855230689048767			SCI05_8_2 
0.7197833061218262			SCI05_8_3 
0.7653351426124573			SCI05_8_4 
0.9338199496269226			SCI05_8_5 
0.705774188041687			SCI05_9_1 
0.7948455810546875			SCI05_9_2 
0.8696184754371643			SCI05_9_3 
0.9553881287574768			SCI05_9_4 
0.9717900156974792			SCI05_9_5 
0.797893762588501			SCI06_1_1 
1.0310101509094238			SCI06_1_2 
1.1060055494308472			SCI06_1_3 
1.237223744392395			SCI06_1_4 
1.2761754989624023			SCI06_1_5 
0.9219944477081299			SCI06_2_1 
1.0397734642028809			SCI06_2_2 
1.1003283262252808			SCI06_2_3 
1.1394858360290527			SCI06_2_4 
1.185534119606018			SCI06_2_5 
0.9480628967285156			SCI06_3_1 
1.0532938241958618			SCI06_3_2 
1.0993081331253052			SCI06_3_3 
1.1664503812789917			SCI06_3_4 
1.1931802034378052			SCI06_3_5 
1.1899610757827759			SCI06_4_1 
0.9210660457611084			SCI06_4_2 
0.9441999197006226			SCI06_4_3 
0.9623443484306335			SCI06_4_4 
1.1182879209518433			SCI06_4_5 
0.8573433756828308			SCI06_5_1 
1.0024538040161133			SCI06_5_2 
1.0768197774887085			SCI06_5_3 
1.1508103609085083			SCI06_5_4 
1.1886898279190063			SCI06_5_5 
0.8115115165710449			SCI06_6_1 
0.9615997076034546			SCI06_6_2 
1.1028423309326172			SCI06_6_3 
1.1450932025909424			SCI06_6_4 
1.1849364042282104			SCI06_6_5 
0.284332811832428			SCI06_7_1 
0.6019856333732605			SCI06_7_2 
0.7226889133453369			SCI06_7_3 
0.8165098428726196			SCI06_7_4 
0.9342136979103088			SCI06_7_5 
0.3943050503730774			SCI06_8_1 
0.9861109256744385			SCI06_8_2 
1.053830862045288			SCI06_8_3 
1.074525237083435			SCI06_8_4 
1.140198826789856			SCI06_8_5 
0.7814884781837463			SCI06_9_1 
